cx,cy,r,area,circularity,peak_value_m,local_background_m,local_height_m,local_height_nm,local_height_A,background_inner_radius_px,background_outer_radius_px,background_pixel_count,manual_status
229.0,112.0,3.3377905890622728,35.0,1.1106924012725319,1.1716372316783463e-09,1.8525323636220392e-10,9.863839953161424e-10,0.9863839953161424,9.863839953161424,3.3377905890622728,5.006685883593409,44.0,automatic
446.0,115.0,3.826519928662906,46.0,1.0635183109500361,1.9044621435426734e-09,1.9373433413072405e-10,1.7107278094119494e-09,1.7107278094119494,17.107278094119494,3.826519928662906,5.739779892994359,56.0,automatic
84.0,117.0,3.141274657157109,31.0,1.17056665736022,1.499675494898156e-09,4.463797942388936e-10,1.0532957006592625e-09,1.0532957006592625,10.532957006592625,3.141274657157109,4.7119119857356635,40.0,automatic
8.0,123.0,4.652426491681278,68.0,0.9944369366766388,1.8243122568151193e-09,1.5947310139097226e-10,1.664839155424147e-09,1.664839155424147,16.64839155424147,4.652426491681278,6.978639737521917,76.0,automatic
373.0,137.0,4.853342309955121,74.0,0.8258328870684924,1.5243216688887173e-09,4.860063462786002e-10,1.0383153226101172e-09,1.0383153226101172,10.383153226101172,4.853342309955121,7.280013464932681,100.0,automatic
342.0,144.0,3.7846987830302403,45.0,0.8996564846733152,1.4709881090979593e-09,3.544865789795182e-10,1.1165015301184411e-09,1.116501530118441,11.165015301184411,3.7846987830302403,5.6770481745453605,56.0,automatic
63.0,148.0,4.51351666838205,64.0,0.9057049739368308,1.6253169921043309e-09,2.852482000603729e-10,1.340068792043958e-09,1.340068792043958,13.40068792043958,4.51351666838205,6.770275002573076,76.0,automatic
134.0,147.0,4.145929793656026,54.0,1.109758237513081,1.575462871272748e-09,4.0791751920732366e-10,1.1675453520654244e-09,1.1675453520654244,11.675453520654244,4.145929793656026,6.2188946904840385,64.0,automatic
188.0,148.0,4.145929793656026,54.0,0.9498898157053113,2.0366182074127437e-09,6.490335768827293e-10,1.3875846305300144e-09,1.3875846305300144,13.875846305300144,4.145929793656026,6.2188946904840385,64.0,automatic
240.0,153.0,2.763953195770684,24.0,1.1431621365632298,6.098896943029786e-10,-1.624826453938688e-10,7.723723396968474e-10,0.7723723396968474,7.723723396968474,2.763953195770684,4.145929793656026,36.0,automatic
479.0,157.0,3.3377905890622728,35.0,1.0480790531023694,1.4348654486795454e-09,3.9218277236852117e-10,1.0426826763110242e-09,1.0426826763110242,10.426826763110242,3.3377905890622728,5.006685883593409,44.0,automatic
502.0,159.0,4.068428945128219,52.0,0.9561611214257789,1.4367911305157577e-09,2.1685460371845267e-10,1.219936526797305e-09,1.219936526797305,12.19936526797305,4.068428945128219,6.102643417692329,72.0,automatic
266.0,165.0,4.296739856991561,58.0,1.020252024276075,-2.2960401635518934e-10,-1.7258696694000264e-09,1.496265653044837e-09,1.496265653044837,14.96265653044837,4.296739856991561,6.445109785487341,76.0,automatic
431.0,164.0,3.826519928662906,46.0,1.0635183109500361,1.284113926303121e-09,5.6219081473463106e-11,1.2278948448296578e-09,1.2278948448296578,12.278948448296578,3.826519928662906,5.739779892994359,56.0,automatic
70.0,178.0,4.259537945889915,57.0,1.0026614721333842,1.881699018824179e-09,3.6843414430443033e-10,1.5132648745197486e-09,1.5132648745197486,15.132648745197486,4.259537945889915,6.389306918834873,68.0,automatic
281.0,179.0,3.431831258788849,37.0,1.2033266998743644,-7.971224236236196e-10,-1.6865506768937166e-09,8.89428253270097e-10,0.889428253270097,8.89428253270097,3.431831258788849,5.147746888183273,52.0,automatic
