cx,cy,r,area,circularity,peak_value_m,local_background_m,local_height_m,local_height_nm,local_height_A,background_inner_radius_px,background_outer_radius_px,background_pixel_count,manual_status
82.0,5.0,3.826519928662906,45.0,1.0,1.2364066437342558e-09,7.072048502365647e-10,5.292017934976911e-10,0.5292017934976911,5.292017934976911,3.826519928662906,5.739779892994359,56.0,false_negative
83.0,3.0,3.826519928662906,45.0,1.0,1.3336660664720057e-09,7.099597021387183e-10,6.237063643332874e-10,0.6237063643332874,6.237063643332874,3.826519928662906,5.739779892994359,42.0,false_negative
83.0,1.0,3.826519928662906,33.0,1.0,1.5064010039367304e-09,7.643800037371307e-10,7.420210001995997e-10,0.7420210001995997,7.420210001995997,3.826519928662906,5.739779892994359,34.0,false_negative
135.0,6.0,3.826519928662906,45.0,1.0,-1.0930641947126674e-09,-1.4887393540163885e-09,3.956751593037211e-10,0.3956751593037211,3.956751593037211,3.826519928662906,5.739779892994359,56.0,false_negative
366.0,360.0,3.826519928662906,45.0,1.0,5.07012209993718e-10,-1.0057545074548813e-10,6.075876607392061e-10,0.6075876607392061,6.075876607392061,3.826519928662906,5.739779892994359,56.0,false_negative
15.0,449.0,3.826519928662906,45.0,1.0,6.349368808500344e-10,-7.292562734240171e-11,7.078625081924361e-10,0.7078625081924361,7.078625081924361,3.826519928662906,5.739779892994359,56.0,false_negative
157.0,443.0,3.826519928662906,45.0,1.0,7.284908787319466e-10,1.2880017885574802e-10,5.996906998761986e-10,0.5996906998761986,5.996906998761986,3.826519928662906,5.739779892994359,56.0,false_negative
242.0,465.0,3.826519928662906,45.0,1.0,9.476783802142563e-10,2.7413092629213764e-10,6.735474539221187e-10,0.6735474539221187,6.735474539221187,3.826519928662906,5.739779892994359,56.0,false_negative
412.0,456.0,3.826519928662906,45.0,1.0,9.927920707752946e-10,2.386381925401082e-10,7.541538782351864e-10,0.7541538782351864,7.541538782351864,3.826519928662906,5.739779892994359,56.0,false_negative
41.0,337.0,3.826519928662906,45.0,1.0,-4.108367812616365e-11,-4.686339372117487e-10,4.275502590855851e-10,0.4275502590855851,4.275502590855851,3.826519928662906,5.739779892994359,56.0,false_negative
27.0,239.0,3.826519928662906,45.0,1.0,1.036232433193618e-09,2.429248885382762e-10,7.933075446553417e-10,0.7933075446553417,7.933075446553417,3.826519928662906,5.739779892994359,56.0,false_negative
349.0,329.0,3.826519928662906,45.0,1.0,1.3751170202525032e-09,6.173125621788955e-10,7.578044580736076e-10,0.7578044580736076,7.578044580736076,3.826519928662906,5.739779892994359,56.0,false_negative
259.0,399.0,3.826519928662906,45.0,1.0,1.8091098064054734e-10,-2.581076602448107e-10,4.39018640885358e-10,0.439018640885358,4.39018640885358,3.826519928662906,5.739779892994359,56.0,false_negative
284.0,137.0,3.826519928662906,45.0,1.0,1.6964567250976614e-10,-4.0024375480562924e-10,5.698894273153954e-10,0.5698894273153954,5.698894273153954,3.826519928662906,5.739779892994359,56.0,false_negative
91.0,136.0,3.826519928662906,45.0,1.0,6.687786435755072e-10,1.3318728758759946e-10,5.355913559879077e-10,0.5355913559879077,5.3559135598790775,3.826519928662906,5.739779892994359,56.0,false_negative
