cx,cy,r,area,circularity,peak_value_m,local_background_m,local_height_m,local_height_nm,local_height_A,background_inner_radius_px,background_outer_radius_px,background_pixel_count
460.0,432.0,4.686510657907603,69.0,0.9925613895068655,2.1203556688220715e-09,7.259851886320945e-10,1.394370480189977e-09,1.394370480189977,13.94370480189977,4.686510657907603,7.029765986861404,80.0
341.0,434.0,4.787307364817192,72.0,0.8152604943534597,-3.17478709987995e-10,-9.439302672831218e-10,6.264515572951268e-10,0.6264515572951268,6.264515572951268,4.787307364817192,7.180961047225788,92.0
49.0,435.0,5.322553886092406,89.0,0.9459484368249004,1.9730377331939053e-09,3.5858355174056555e-10,1.6144541814533397e-09,1.6144541814533397,16.144541814533397,5.322553886092406,7.983830829138609,104.0
125.0,443.0,5.292567428401227,88.0,0.5819441084972294,1.4814940385576847e-09,3.8938978430547166e-10,1.092104254252213e-09,1.092104254252213,10.92104254252213,5.292567428401227,7.938851142601841,104.0
194.0,448.0,6.627726932618989,138.0,0.7590170168822991,2.282745326098734e-09,7.215434638663254e-10,1.5612018622324086e-09,1.5612018622324086,15.612018622324086,6.627726932618989,9.941590398928483,168.0
27.0,448.0,5.382025607773058,91.0,0.9350740704971333,1.8528921730265324e-09,4.09587502803177e-10,1.4433046702233554e-09,1.4433046702233554,14.433046702233554,5.382025607773058,8.073038411659587,124.0
498.0,459.0,5.201570947860099,85.0,0.8666648945701504,8.513768023910018e-10,1.0044570730727287e-10,7.509310950837289e-10,0.7509310950837289,7.509310950837289,5.201570947860099,7.802356421790149,96.0
95.0,463.0,5.944106103225343,111.0,0.7589701699786134,1.4036700690667203e-09,-1.0314777244141426e-11,1.4139848463108617e-09,1.4139848463108617,14.139848463108617,5.944106103225343,8.916159154838013,132.0
336.0,465.0,5.725898905580716,103.0,0.5299515349096887,1.0338663952724758e-10,-8.608902479778635e-10,9.64276887505111e-10,0.9642768875051111,9.642768875051111,5.725898905580716,8.588848358371074,132.0
411.0,468.0,5.232078956954491,86.0,0.9460212094475031,1.7802523899490552e-09,4.4175413327351976e-10,1.3384982566755355e-09,1.3384982566755355,13.384982566755355,5.232078956954491,7.848118435431736,104.0
451.0,469.0,4.296739856991561,58.0,1.020252024276075,9.496095021432893e-10,1.1291330717644321e-10,8.366961949668461e-10,0.8366961949668461,8.366961949668461,4.296739856991561,6.445109785487341,76.0
142.0,472.0,4.820437914901168,73.0,1.0501011802029157,1.2805456695019757e-09,1.9388089050886848e-10,1.0866647789931072e-09,1.0866647789931072,10.866647789931072,4.820437914901168,7.230656872351752,100.0
188.0,477.0,4.652426491681278,68.0,1.0354052171764774,2.018343270293599e-09,8.136555595950057e-10,1.2046877106985932e-09,1.2046877106985932,12.046877106985932,4.652426491681278,6.978639737521917,76.0
274.0,490.0,5.170882945826411,84.0,1.0064850926985833,2.7251134682160227e-09,6.600972268788752e-10,2.0650162413371476e-09,2.0650162413371476,20.650162413371476,5.170882945826411,7.7563244187396165,96.0
27.0,489.0,4.1073621666150775,53.0,0.9494597340328548,3.167836271078528e-10,-2.919189334704697e-10,6.087025605783225e-10,0.6087025605783225,6.087025605783225,4.1073621666150775,6.161043249922616,72.0
430.0,496.0,5.262410103554244,87.0,0.8483058059868817,2.0226940122825e-09,7.989827965904084e-10,1.2237112156920915e-09,1.2237112156920915,12.237112156920915,5.262410103554244,7.893615155331366,104.0
358.0,509.0,3.2897623212397704,34.0,0.6170561177648762,9.648307708332027e-10,3.551538230173179e-10,6.096769478158848e-10,0.6096769478158848,6.096769478158848,3.2897623212397704,4.934643481859656,23.0
104.0,511.0,2.7057581899030048,23.0,0.9530813419255548,1.7771493998619547e-10,-5.509206979503745e-10,7.286356379365699e-10,0.7286356379365699,7.286356379365699,2.7057581899030048,4.058637284854507,16.0
63.0,12.0,4.950743503369154,77.0,1.0,5.86782566980304e-10,8.955868685545099e-11,4.97223880124853e-10,0.49722388012485297,4.97223880124853,4.950743503369154,7.42611525505373,108.0
77.0,60.0,4.950743503369154,77.0,1.0,-3.030747042220838e-10,-7.623858488958746e-10,4.5931114467379075e-10,0.45931114467379075,4.5931114467379075,4.950743503369154,7.42611525505373,108.0
149.0,42.0,4.950743503369154,77.0,1.0,4.2787520748710506e-10,-4.486814652454596e-11,4.72743354011651e-10,0.472743354011651,4.72743354011651,4.950743503369154,7.42611525505373,108.0
365.0,46.0,4.950743503369154,77.0,1.0,9.967209280148381e-10,4.1253701843491086e-10,5.841839095799273e-10,0.5841839095799273,5.841839095799273,4.950743503369154,7.42611525505373,108.0
495.0,32.0,4.950743503369154,77.0,1.0,1.5583341284042262e-09,2.8368163373926336e-10,1.2746524946649629e-09,1.2746524946649629,12.746524946649629,4.950743503369154,7.42611525505373,108.0
