cx,cy,r,area,circularity,peak_value_m,local_background_m,local_height_m,local_height_nm,local_height_A,background_inner_radius_px,background_outer_radius_px,background_pixel_count,manual_status
61.0,10.0,4.982787485166879,69.0,1.0,9.948224466427291e-10,3.0416465179872176e-10,6.906577948440074e-10,0.6906577948440074,6.9065779484400736,4.982787485166879,7.474181227750319,108.0,false_negative
133.0,418.0,4.982787485166879,69.0,1.0,6.514856432104921e-10,1.0678297135413573e-10,5.447026718563563e-10,0.5447026718563563,5.4470267185635635,4.982787485166879,7.474181227750319,108.0,false_negative
59.0,153.0,4.982787485166879,69.0,1.0,1.0406888684144633e-09,1.549078296192441e-10,8.857810387952192e-10,0.8857810387952192,8.857810387952192,4.982787485166879,7.474181227750319,108.0,false_negative
14.0,199.0,4.982787485166879,69.0,1.0,5.048327866852276e-10,1.1576165720450504e-10,3.8907112948072253e-10,0.38907112948072253,3.8907112948072253,4.982787485166879,7.474181227750319,108.0,false_negative
127.0,186.0,4.982787485166879,69.0,1.0,8.329433809350917e-10,2.719993535960086e-10,5.609440273390831e-10,0.5609440273390831,5.609440273390831,4.982787485166879,7.474181227750319,108.0,false_negative
120.0,220.0,4.982787485166879,69.0,1.0,8.886864577561937e-10,2.5662115488156445e-10,6.320653028746293e-10,0.6320653028746293,6.3206530287462925,4.982787485166879,7.474181227750319,108.0,false_negative
346.0,249.0,4.982787485166879,69.0,1.0,5.749253850773073e-11,-3.637568996017748e-10,4.2124943810950555e-10,0.42124943810950555,4.2124943810950555,4.982787485166879,7.474181227750319,108.0,false_negative
371.0,247.0,4.982787485166879,69.0,1.0,3.7400985086755156e-10,-9.333800746191834e-11,4.673478583294699e-10,0.4673478583294699,4.673478583294699,4.982787485166879,7.474181227750319,108.0,false_negative
495.0,27.0,4.982787485166879,69.0,1.0,1.2495086076924622e-09,3.096323024365244e-11,1.2185453774488098e-09,1.2185453774488098,12.185453774488098,4.982787485166879,7.474181227750319,108.0,false_negative
470.0,60.0,4.982787485166879,69.0,1.0,-3.2440966579727615e-10,-1.170538721506631e-09,8.461290557093548e-10,0.8461290557093548,8.461290557093548,4.982787485166879,7.474181227750319,108.0,false_negative
437.0,65.0,4.982787485166879,69.0,1.0,3.421777305945284e-10,-4.2651417120342927e-10,7.686919017979577e-10,0.7686919017979577,7.6869190179795766,4.982787485166879,7.474181227750319,108.0,false_negative
151.0,47.0,4.982787485166879,69.0,1.0,5.486829879330912e-10,2.5832744277032305e-10,2.903555451627682e-10,0.2903555451627682,2.903555451627682,4.982787485166879,7.474181227750319,108.0,false_negative
79.0,58.0,4.982787485166879,69.0,1.0,-1.1874712324555503e-10,-6.969514410037903e-10,5.782043177582352e-10,0.5782043177582352,5.782043177582352,4.982787485166879,7.474181227750319,108.0,false_negative
135.0,1.0,4.982787485166879,48.0,1.0,1.555279932619058e-10,-4.2329006966213e-10,5.788180629240358e-10,0.5788180629240358,5.788180629240358,4.982787485166879,7.474181227750319,63.0,false_negative
321.0,490.0,4.982787485166879,69.0,1.0,9.446768922671822e-10,2.1267855532247637e-10,7.319983369447058e-10,0.7319983369447058,7.319983369447058,4.982787485166879,7.474181227750319,108.0,false_negative
270.0,455.0,4.982787485166879,69.0,1.0,7.70070229805242e-10,2.1450492077024208e-10,5.555653090349999e-10,0.5555653090349999,5.555653090349999,4.982787485166879,7.474181227750319,108.0,false_negative
63.0,331.0,4.982787485166879,69.0,1.0,1.5959420451849837e-09,8.04788319319627e-10,7.911537258653567e-10,0.7911537258653567,7.911537258653567,4.982787485166879,7.474181227750319,108.0,false_negative
496.0,268.0,4.982787485166879,69.0,1.0,3.3836600188408283e-10,-1.9209023954802618e-10,5.30456241432109e-10,0.530456241432109,5.30456241432109,4.982787485166879,7.474181227750319,108.0,false_negative
