cx,cy,r,area,circularity,peak_value_m,local_background_m,local_height_m,local_height_nm,local_height_A,background_inner_radius_px,background_outer_radius_px,background_pixel_count,manual_status
250.0,196.0,2.8209479177387813,21.0,1.0,1.595023224609804e-09,6.34881092143047e-10,9.60142132466757e-10,0.960142132466757,9.60142132466757,2.8209479177387813,4.231421876608172,36.0,false_negative
324.0,195.0,2.8209479177387813,21.0,1.0,2.717936098406426e-09,-5.818722240147345e-12,2.7237548206465734e-09,2.7237548206465734,27.237548206465732,2.8209479177387813,4.231421876608172,36.0,false_negative
342.0,210.0,2.8209479177387813,21.0,1.0,1.5472119141435314e-09,5.8028993069059176e-11,1.4891829210744723e-09,1.4891829210744723,14.891829210744723,2.8209479177387813,4.231421876608172,36.0,false_negative
341.0,230.0,2.8209479177387813,21.0,1.0,1.6838547223230194e-09,2.6226930349704247e-10,1.4215854188259769e-09,1.4215854188259769,14.215854188259769,2.8209479177387813,4.231421876608172,36.0,false_negative
357.0,213.0,2.8209479177387813,21.0,1.0,-8.302261655934728e-10,-1.9131703998809257e-09,1.082944234287453e-09,1.082944234287453,10.829442342874529,2.8209479177387813,4.231421876608172,36.0,false_negative
78.0,502.0,2.8209479177387813,21.0,1.0,1.2208464239549244e-09,-1.3277567934011358e-10,1.353622103295038e-09,1.353622103295038,13.53622103295038,2.8209479177387813,4.231421876608172,36.0,false_negative
79.0,455.0,2.8209479177387813,21.0,1.0,7.677152247254071e-10,-2.80400060809205e-11,7.957552308063276e-10,0.7957552308063276,7.957552308063276,2.8209479177387813,4.231421876608172,36.0,false_negative
73.0,443.0,2.8209479177387813,21.0,1.0,8.345988830593676e-12,-5.169618622069549e-10,5.253078510375486e-10,0.5253078510375486,5.253078510375486,2.8209479177387813,4.231421876608172,36.0,false_negative
90.0,433.0,2.8209479177387813,21.0,1.0,-1.9761119129935167e-10,-5.760796839560101e-10,3.784684926566584e-10,0.3784684926566584,3.784684926566584,2.8209479177387813,4.231421876608172,36.0,false_negative
85.0,384.0,2.8209479177387813,21.0,1.0,1.7107544270089647e-09,-1.7836947197036324e-10,1.889123898979328e-09,1.889123898979328,18.89123898979328,2.8209479177387813,4.231421876608172,36.0,false_negative
1.0,402.0,2.8209479177387813,18.0,1.0,1.2896087531188982e-09,2.126420289849662e-10,1.076966724133932e-09,1.076966724133932,10.76966724133932,2.8209479177387813,4.231421876608172,24.0,false_negative
21.0,396.0,2.8209479177387813,21.0,1.0,6.579193301270436e-10,3.8208750399726377e-11,6.197105797273172e-10,0.6197105797273172,6.1971057972731725,2.8209479177387813,4.231421876608172,36.0,false_negative
509.0,209.0,2.8209479177387813,21.0,1.0,1.6687391468650503e-09,1.7696818316315088e-10,1.4917709637018994e-09,1.4917709637018994,14.917709637018994,2.8209479177387813,4.231421876608172,28.0,false_negative
510.0,249.0,2.8209479177387813,18.0,1.0,1.2378084113251475e-09,2.28534462187735e-10,1.0092739491374125e-09,1.0092739491374125,10.092739491374125,2.8209479177387813,4.231421876608172,24.0,false_negative
387.0,242.0,2.8209479177387813,21.0,1.0,2.1253931947740057e-10,-3.5732179715086687e-10,5.698611166282674e-10,0.5698611166282674,5.698611166282674,2.8209479177387813,4.231421876608172,36.0,false_negative
480.0,327.0,2.8209479177387813,21.0,1.0,7.751141395395678e-10,-1.4598002667787213e-10,9.210941662174399e-10,0.9210941662174399,9.210941662174399,2.8209479177387813,4.231421876608172,36.0,false_negative
441.0,320.0,2.8209479177387813,21.0,1.0,1.933414983668058e-09,3.3010376376818584e-10,1.6033112198998722e-09,1.6033112198998722,16.033112198998722,2.8209479177387813,4.231421876608172,36.0,false_negative
455.0,170.0,2.8209479177387813,21.0,1.0,1.2200148669094801e-09,3.904102735541315e-10,8.296045933553486e-10,0.8296045933553486,8.296045933553486,2.8209479177387813,4.231421876608172,36.0,false_negative
249.0,195.0,2.8209479177387813,21.0,1.0,3.5401037656868084e-09,5.363962329862915e-10,3.003707532700517e-09,3.003707532700517,30.03707532700517,2.8209479177387813,4.231421876608172,36.0,false_negative
191.0,96.0,2.8209479177387813,21.0,1.0,6.763904436546397e-10,-1.6057203483521576e-10,8.369624784898555e-10,0.8369624784898555,8.369624784898555,2.8209479177387813,4.231421876608172,36.0,false_negative
405.0,26.0,2.8209479177387813,21.0,1.0,1.2277123762061137e-09,-2.384694941515164e-10,1.4661818703576301e-09,1.4661818703576301,14.661818703576301,2.8209479177387813,4.231421876608172,36.0,false_negative
386.0,96.0,2.8209479177387813,21.0,1.0,1.5978296463714514e-09,1.1019308729376398e-10,1.4876365590776874e-09,1.4876365590776874,14.876365590776874,2.8209479177387813,4.231421876608172,36.0,false_negative
113.0,510.0,2.8209479177387813,18.0,1.0,1.6343959519105056e-09,2.1685612333621762e-10,1.417539828574288e-09,1.417539828574288,14.17539828574288,2.8209479177387813,4.231421876608172,24.0,false_negative
239.0,511.0,2.8209479177387813,13.0,1.0,1.6531558344468067e-09,2.1449049480981586e-10,1.4386653396369908e-09,1.4386653396369908,14.386653396369908,2.8209479177387813,4.231421876608172,20.0,false_negative
182.0,460.0,2.8209479177387813,21.0,1.0,-3.426894532032598e-11,-9.630722885844989e-10,9.288033432641729e-10,0.9288033432641729,9.288033432641729,2.8209479177387813,4.231421876608172,36.0,false_negative
214.0,305.0,2.8209479177387813,21.0,1.0,1.5920194051943781e-09,-1.6991660357380811e-12,1.5937185712301162e-09,1.5937185712301163,15.937185712301162,2.8209479177387813,4.231421876608172,36.0,false_negative
242.0,383.0,2.8209479177387813,21.0,1.0,-5.354579557526051e-10,-1.6676496294998344e-09,1.1321916737472293e-09,1.1321916737472293,11.321916737472293,2.8209479177387813,4.231421876608172,36.0,false_negative
315.0,355.0,2.8209479177387813,21.0,1.0,-3.9505104743042807e-10,-1.448956676863844e-09,1.053905629433416e-09,1.053905629433416,10.53905629433416,2.8209479177387813,4.231421876608172,36.0,false_negative
81.0,298.0,2.8209479177387813,21.0,1.0,8.526508388229104e-10,-5.24620485942151e-10,1.3772713247650614e-09,1.3772713247650614,13.772713247650614,2.8209479177387813,4.231421876608172,36.0,false_negative
42.0,255.0,2.8209479177387813,21.0,1.0,6.168200950007474e-10,1.2333770810224465e-10,4.934823868985028e-10,0.49348238689850277,4.934823868985028,2.8209479177387813,4.231421876608172,36.0,false_negative
86.0,269.0,2.8209479177387813,21.0,1.0,-6.202704461166775e-10,-1.4957548533089948e-09,8.754844071923173e-10,0.8754844071923173,8.754844071923173,2.8209479177387813,4.231421876608172,36.0,false_negative
85.0,315.0,2.8209479177387813,21.0,1.0,-1.3635499673814166e-10,-1.076513822528824e-09,9.401588257906823e-10,0.9401588257906823,9.401588257906823,2.8209479177387813,4.231421876608172,36.0,false_negative
358.0,443.0,2.8209479177387813,21.0,1.0,7.831834070159971e-10,1.7598387330730603e-10,6.071995337086911e-10,0.6071995337086911,6.071995337086911,2.8209479177387813,4.231421876608172,36.0,false_negative
170.0,452.0,2.8209479177387813,21.0,1.0,2.567025036981363e-09,7.712407934512555e-10,1.7957842435301075e-09,1.7957842435301075,17.957842435301075,2.8209479177387813,4.231421876608172,36.0,false_negative
171.0,454.0,2.8209479177387813,21.0,1.0,1.7085323156251775e-09,7.527297951614997e-10,9.558025204636778e-10,0.9558025204636778,9.558025204636778,2.8209479177387813,4.231421876608172,36.0,false_negative
165.0,403.0,2.8209479177387813,21.0,1.0,1.5781158602123924e-09,8.877489715564124e-11,1.4893409630567511e-09,1.4893409630567511,14.893409630567511,2.8209479177387813,4.231421876608172,36.0,false_negative
248.0,44.0,2.8209479177387813,21.0,1.0,2.2198325122513296e-10,-5.189738638833319e-10,7.409571151084648e-10,0.7409571151084648,7.4095711510846485,2.8209479177387813,4.231421876608172,36.0,false_negative
258.0,39.0,2.8209479177387813,21.0,1.0,-9.986441534826085e-11,-4.868797032209216e-10,3.870152878726607e-10,0.3870152878726607,3.870152878726607,2.8209479177387813,4.231421876608172,36.0,false_negative
260.0,39.0,2.8209479177387813,21.0,1.0,-3.25503013431927e-10,-4.922890151082271e-10,1.667860016763001e-10,0.1667860016763001,1.6678600167630009,2.8209479177387813,4.231421876608172,36.0,false_negative
250.0,44.0,2.8209479177387813,21.0,1.0,6.794505513774141e-10,-5.281730608430735e-10,1.2076236122204875e-09,1.2076236122204875,12.076236122204875,2.8209479177387813,4.231421876608172,36.0,false_negative
344.0,496.0,2.8209479177387813,21.0,1.0,-6.672121188877611e-10,-2.0033531500374124e-09,1.3361410311496513e-09,1.3361410311496513,13.361410311496513,2.8209479177387813,4.231421876608172,36.0,false_negative
502.0,426.0,2.8209479177387813,21.0,1.0,-6.274114006110665e-10,-2.211571037413762e-09,1.5841596368026956e-09,1.5841596368026956,15.841596368026956,2.8209479177387813,4.231421876608172,36.0,false_negative
