cx,cy,r,area,circularity,peak_value_m,local_background_m,local_height_m,local_height_nm,local_height_A,background_inner_radius_px,background_outer_radius_px,background_pixel_count,manual_status
193.0,82.0,2.7057581899030048,23.0,1.1790403893488046,-7.754508701829366e-10,-1.880598232695263e-09,1.1051473625123265e-09,1.1051473625123265,11.051473625123265,2.7057581899030048,4.058637284854507,28.0,automatic
350.0,82.0,3.0382538898732494,29.0,1.2505080359301415,1.7841724764267042e-09,4.21945658968248e-10,1.3622268174584562e-09,1.3622268174584562,13.622268174584562,3.0382538898732494,4.557380834809874,40.0,automatic
286.0,85.0,3.2897623212397704,34.0,1.0789583326647456,1.86879711705501e-09,7.316741656993031e-11,1.7956297004850796e-09,1.7956297004850796,17.956297004850796,3.2897623212397704,4.934643481859656,32.0,automatic
509.0,85.0,2.393653682408596,18.0,1.3744708899359803,1.5653797147408e-09,-9.752060964318687e-11,1.6629003243839868e-09,1.6629003243839868,16.62900324383987,2.393653682408596,3.590480523612894,13.0,automatic
476.0,87.0,2.876813695875796,26.0,1.2924583435681247,1.5340495540527854e-09,-1.0841250466797625e-10,1.6424620587207617e-09,1.6424620587207617,16.424620587207617,2.876813695875796,4.315220543813694,36.0,automatic
28.0,88.0,3.2897623212397704,34.0,1.2503645434029416,2.5326873931419414e-09,7.771710497372908e-10,1.7555163434046506e-09,1.7555163434046506,17.555163434046506,3.2897623212397704,4.934643481859656,32.0,automatic
331.0,90.0,2.763953195770684,24.0,1.2303030149726657,1.3841280344095708e-09,-1.5658293411879853e-10,1.5407109685283693e-09,1.5407109685283693,15.407109685283693,2.763953195770684,4.145929793656026,36.0,automatic
375.0,93.0,2.5231325220201604,20.0,1.3008937295939076,1.8285140068741157e-09,3.5316721769262927e-10,1.4753467891814864e-09,1.4753467891814864,14.753467891814864,2.5231325220201604,3.7846987830302403,24.0,automatic
428.0,95.0,3.141274657157109,31.0,1.2158780105262765,2.0675277045967277e-09,3.9622700953589884e-10,1.671300695060829e-09,1.671300695060829,16.71300695060829,3.141274657157109,4.7119119857356635,40.0,automatic
51.0,94.0,2.5231325220201604,20.0,1.347530211131618,-2.52342868822808e-10,-2.02522643100167e-09,1.7728835621788619e-09,1.772883562178862,17.72883562178862,2.5231325220201604,3.7846987830302403,24.0,automatic
101.0,96.0,2.763953195770684,24.0,1.1930384709859612,-5.524296020631425e-10,-2.3043595920313464e-09,1.751929989968204e-09,1.751929989968204,17.51929989968204,2.763953195770684,4.145929793656026,36.0,automatic
446.0,97.0,2.393653682408596,18.0,1.3239153988972323,1.1146504830250592e-09,9.874664974596215e-11,1.015903833279097e-09,1.015903833279097,10.15903833279097,2.393653682408596,3.590480523612894,16.0,automatic
458.0,97.0,2.6462837142006137,22.0,1.3175850953286932,1.456473275318615e-09,5.4870521321026544e-11,1.4016027539975884e-09,1.4016027539975884,14.016027539975884,2.6462837142006137,3.9694255713009206,24.0,automatic
406.0,99.0,2.5231325220201604,20.0,1.347530211131618,1.3750764971121043e-09,5.240421430130482e-10,8.510343540990561e-10,0.8510343540990561,8.510343540990561,2.5231325220201604,3.7846987830302403,24.0,automatic
490.0,101.0,2.7057581899030048,23.0,1.27247615308253,1.6820776993498043e-09,6.155163358168014e-11,1.6205260657681242e-09,1.6205260657681242,16.205260657681244,2.7057581899030048,4.058637284854507,28.0,automatic
163.0,104.0,3.6996385101659595,43.0,0.9941584211054686,2.225347905948638e-09,8.054519204381272e-11,2.1448027139048254e-09,2.1448027139048254,21.448027139048254,3.6996385101659595,5.549457765248939,52.0,automatic
299.0,104.0,2.256758334191025,16.0,1.3414659073803088,1.232527413463913e-09,-5.294164932834189e-11,1.285469062792255e-09,1.285469062792255,12.85469062792255,2.256758334191025,3.385137501286538,16.0,automatic
323.0,104.0,3.141274657157109,31.0,1.2158780105262765,1.852763165111071e-09,1.0288075946718322e-10,1.7498824056438878e-09,1.7498824056438878,17.498824056438878,3.141274657157109,4.7119119857356635,40.0,automatic
137.0,105.0,2.256758334191025,16.0,1.3414659073803088,1.5764596295042566e-09,4.0680540880355665e-10,1.1696542207007e-09,1.1696542207007,11.696542207006999,2.256758334191025,3.385137501286538,16.0,automatic
123.0,106.0,2.876813695875796,26.0,1.2384256479434992,2.094025841614666e-09,2.0833834657452144e-10,1.8856874950401448e-09,1.8856874950401448,18.856874950401448,2.876813695875796,4.315220543813694,36.0,automatic
336.0,106.0,3.2410224072142872,33.0,1.1401809566205192,2.2169817093242727e-09,1.5043346429655102e-10,2.0665482450277217e-09,2.0665482450277217,20.665482450277217,3.2410224072142872,4.86153361082143,32.0,automatic
