qd_number,cx,cy,r,r_A,area,area_A2,circularity,peak_value_m,local_background_m,local_height_m,local_height_nm,local_height_A,background_inner_radius_px,background_outer_radius_px,background_inner_radius_A,background_outer_radius_A,background_pixel_count,manual_status,fwhm_x_px,fwhm_y_px,fwhm_px,fwhm_x_A,fwhm_y_A,fwhm_A
,384.0,92.0,10.341353630945978,100.98978155220682,341.0,32520.294189453125,1.0,3.933465109184908e-09,7.470325469327577e-10,3.1864325622521505e-09,3.1864325622521505,31.864325622521505,,,100.98978155220682,151.4846723283102,,false_negative,12.86295611860405,10.168309969830059,11.515633044217054,125.61480584574268,99.29990204912167,112.45735394743217
4.0,118.0,486.0,10.341353630945978,100.98978155220682,341.0,32520.294189453125,1.0,1.243452119048527e-09,7.998905010575541e-11,1.1634630689427716e-09,1.1634630689427716,11.634630689427716,,,100.98978155220682,151.4846723283102,,false_negative,9.676750972550455,12.416110371860935,11.046430672205695,94.49952121631303,121.25107785020444,107.87529953325874
5.0,119.0,459.0,10.341353630945978,100.98978155220682,341.0,32520.294189453125,1.0,9.40122091286355e-10,-2.3659912917750603e-10,1.176721220463861e-09,1.176721220463861,11.76721220463861,,,100.98978155220682,151.4846723283102,,false_negative,8.941735180557615,8.323503685769417,8.632619433163516,87.32163262263296,81.28421568134196,84.30292415198745
8.0,37.0,396.0,10.341353630945978,100.98978155220682,341.0,32520.294189453125,1.0,1.4657428604181177e-09,4.227580611970705e-11,1.4234670542984107e-09,1.4234670542984107,14.234670542984107,,,100.98978155220682,151.4846723283102,,false_negative,9.033467478832453,7.056605072103462,8.045036275467957,88.21745584797317,68.91215890726038,78.56480737761677
7.0,122.0,324.0,10.341353630945978,100.98978155220682,341.0,32520.294189453125,1.0,1.3594311232267842e-09,-8.256366944292548e-12,1.3676874901710767e-09,1.3676874901710767,13.676874901710768,,,100.98978155220682,151.4846723283102,,false_negative,5.894121668890104,1.6500145174250633,3.772068093157584,57.55978192275492,16.113423021729133,36.83660247224203
16.0,18.0,260.0,10.341353630945978,100.98978155220682,341.0,32520.294189453125,1.0,1.6072951858348006e-09,2.3734535170572e-10,1.3699498341290806e-09,1.3699498341290806,13.699498341290806,,,100.98978155220682,151.4846723283102,,false_negative,10.928147869687114,7.794267621693528,9.361207745690322,106.72019403991322,76.11589474310087,91.41804439150705
9.0,9.0,192.0,10.341353630945978,100.98978155220682,336.0,32043.45703125,1.0,5.977749406582689e-10,2.3976848284590346e-10,3.580064578123654e-10,0.3580064578123654,3.580064578123654,,,100.98978155220682,151.4846723283102,,false_negative,2.767865092202692,1.7926980432942727,2.2802815677484825,27.029932541041916,17.506816829045633,22.268374685043774
2.0,114.0,103.0,10.341353630945978,100.98978155220682,341.0,32520.294189453125,1.0,1.4868266617895642e-09,5.06667693911389e-11,1.4361598923984253e-09,1.4361598923984253,14.361598923984253,,,100.98978155220682,151.4846723283102,,false_negative,3.601740970165139,2.850780209511907,3.226260589838523,35.17325166176894,27.839650483514713,31.506451072641823
17.0,84.0,26.0,10.341353630945978,100.98978155220682,341.0,32520.294189453125,1.0,1.33470501317845e-09,2.25277123344636e-10,1.109427889833814e-09,1.109427889833814,11.094278898338139,,,100.98978155220682,151.4846723283102,,false_negative,7.096026969654556,4.743005113668584,5.91951604166157,69.29713837553277,46.31840931316977,57.80777384435127
15.0,268.0,53.0,10.341353630945978,100.98978155220682,341.0,32520.294189453125,1.0,7.785927458314745e-10,1.7278388442232284e-10,6.058088614091517e-10,0.6058088614091517,6.058088614091517,,,100.98978155220682,151.4846723283102,,false_negative,9.1333127679479,1.1935078294474302,5.163410298697665,89.1925074994912,11.65534989694756,50.423928698219385
3.0,262.0,89.0,10.341353630945978,100.98978155220682,341.0,32520.294189453125,1.0,1.1305448799348028e-09,2.61609622853598e-10,8.689352570812048e-10,0.8689352570812048,8.689352570812048,,,100.98978155220682,151.4846723283102,,false_negative,7.521765252195127,6.563087704002573,7.04242647809885,73.45473879096804,64.09265335940013,68.77369607518408
19.0,291.0,108.0,10.341353630945978,100.98978155220682,341.0,32520.294189453125,1.0,1.1293309620796776e-09,3.27506632924468e-10,8.018243291552096e-10,0.8018243291552096,8.018243291552096,,,100.98978155220682,151.4846723283102,,false_negative,6.648796679311133,4.025065396959427,5.33693103813528,64.92965507139778,39.307279267181904,52.11846716928984
,455.0,137.0,10.341353630945978,100.98978155220682,341.0,32520.294189453125,1.0,6.801115781662759e-10,-9.436958853248356e-11,7.744811666987594e-10,0.7744811666987594,7.744811666987594,,,100.98978155220682,151.4846723283102,,false_negative,5.392750462109966,6.274650946299801,5.833700704204883,52.663578731542636,61.27588814745899,56.969733439500814
18.0,460.0,295.0,10.341353630945978,100.98978155220682,341.0,32520.294189453125,1.0,1.2877440225267378e-09,9.305677062254603e-11,1.1946872519041918e-09,1.1946872519041918,11.946872519041918,,,100.98978155220682,151.4846723283102,,false_negative,6.357404712491796,2.475503691371344,4.41645420193157,62.084030395427696,24.17484073604828,43.129435565737985
31.0,424.0,358.0,10.341353630945978,100.98978155220682,341.0,32520.294189453125,1.0,3.023161276871633e-09,4.81753748005076e-10,2.541407528866557e-09,2.541407528866557,25.414075288665572,,,100.98978155220682,151.4846723283102,,false_negative,11.334705695969706,9.421601513199693,10.3781536045847,110.69048531220416,92.00782727734075,101.34915629477246
14.0,463.0,361.0,10.341353630945978,100.98978155220682,341.0,32520.294189453125,1.0,6.647175587737308e-10,-1.94354407567765e-10,8.590719663414959e-10,0.8590719663414959,8.590719663414959,,,100.98978155220682,151.4846723283102,,false_negative,7.680807525369364,5.815129644371893,6.747968584870629,75.00788598993519,56.788375433319274,65.89813071162723
29.0,448.0,461.0,10.341353630945978,100.98978155220682,341.0,32520.294189453125,1.0,9.926951483052449e-10,-2.8281146521869083e-11,1.020976294827114e-09,1.020976294827114,10.20976294827114,,,100.98978155220682,151.4846723283102,,false_negative,2.303854083508053,4.262720358684973,3.283287221096513,22.498575034258334,41.62812850278294,32.06335176852063
30.0,388.0,446.0,10.341353630945978,100.98978155220682,341.0,32520.294189453125,1.0,1.3516613384112475e-09,2.5796607905359537e-10,1.0936952593576521e-09,1.093695259357652,10.936952593576521,,,100.98978155220682,151.4846723283102,,false_negative,5.721014574520787,3.432396460079797,4.576705517300292,55.86928295430456,33.519496680466766,44.69438981738566
11.0,253.0,473.0,10.341353630945978,100.98978155220682,341.0,32520.294189453125,1.0,1.5247667572992896e-09,5.474100894797829e-10,9.773566678195067e-10,0.9773566678195067,9.773566678195067,,,100.98978155220682,151.4846723283102,,false_negative,6.082895827221197,2.679457371751795,4.381176599486496,59.403279562707006,26.166575896013622,42.78492772936031
10.0,252.0,333.0,10.341353630945978,100.98978155220682,341.0,32520.294189453125,1.0,1.843186270278352e-09,2.3095294426900281e-10,1.612233326009349e-09,1.612233326009349,16.12233326009349,,,100.98978155220682,151.4846723283102,,false_negative,10.334188591521688,4.317180398703147,7.325684495112418,100.91981046407898,42.159964831085425,71.5398876475822
6.0,198.0,274.0,10.341353630945978,100.98978155220682,341.0,32520.294189453125,1.0,1.2781197211708673e-09,9.046736970663716e-11,1.18765235146423e-09,1.18765235146423,11.876523514642301,,,100.98978155220682,151.4846723283102,,false_negative,8.730273814009745,5.593303982611101,7.161788898310423,85.25658021493892,54.62210920518653,69.93934471006273
20.0,492.0,229.0,10.341353630945978,100.98978155220682,341.0,32520.294189453125,1.0,1.5724583857235075e-09,7.729461237726554e-10,7.995122619508521e-10,0.7995122619508521,7.995122619508521,,,100.98978155220682,151.4846723283102,,false_negative,2.559606938594875,1.4373567401822456,1.9984818393885604,24.996161509715577,14.036686915842242,19.51642421277891
21.0,271.0,246.0,10.341353630945978,100.98978155220682,341.0,32520.294189453125,1.0,1.5335632763679996e-09,3.7386077567092e-10,1.1597025006970796e-09,1.1597025006970796,11.597025006970796,,,100.98978155220682,151.4846723283102,,false_negative,8.742136627058372,6.756355592871962,7.749246109965167,85.37242799861691,65.98003508664026,75.67623154262859
22.0,306.0,200.0,10.341353630945978,100.98978155220682,341.0,32520.294189453125,1.0,1.3424785727522703e-09,1.467224605700146e-10,1.1957561121822557e-09,1.1957561121822557,11.957561121822557,,,100.98978155220682,151.4846723283102,,false_negative,3.6536097430787002,9.948676051621398,6.801142897350049,35.679782647252935,97.15503956661522,66.41741110693407
