qd_number,cx,cy,r,r_A,area,area_A2,circularity,peak_value_m,local_background_m,local_height_m,local_height_nm,local_height_A,fwhm_x_px,fwhm_y_px,fwhm_px,fwhm_x_A,fwhm_y_A,fwhm_A,background_inner_radius_A,background_outer_radius_A,manual_status
,41.0,87.0,8.848949571232703,86.41552315656936,241.0,22983.551025390625,1.0,2.687575051396607e-09,3.7437121458427924e-10,2.3132038368123276e-09,2.3132038368123276,23.132038368123276,10.816440473227573,12.418474947511424,11.617457710369498,105.62930149636301,121.27416940929125,113.45173545282714,86.41552315656936,129.62328473485405,false_negative
,109.0,115.0,8.848949571232703,86.41552315656936,241.0,22983.551025390625,1.0,1.4534634606988561e-09,3.477724358491585e-10,1.1056910248496976e-09,1.1056910248496976,11.056910248496976,9.305917420203748,15.427130659281119,12.366524039742433,90.87809980667723,150.65557284454218,120.7668363256097,86.41552315656936,129.62328473485405,false_negative
,181.0,47.0,8.848949571232703,86.41552315656936,241.0,22983.551025390625,1.0,3.168602713543578e-09,4.997322833322215e-10,2.6688704302113564e-09,2.6688704302113564,26.688704302113564,12.980718122175176,12.66751100402,12.824114563097588,126.76482541186695,123.70616214863281,125.23549378024988,86.41552315656936,129.62328473485405,false_negative
,125.0,385.0,8.848949571232703,86.41552315656936,241.0,22983.551025390625,1.0,1.3378868013447232e-09,1.4713297247226365e-10,1.1907538288724595e-09,1.1907538288724595,11.907538288724595,7.462211321288393,7.099050278838273,7.280630800063333,72.87315743445697,69.32666287928001,71.09991015686849,86.41552315656936,129.62328473485405,false_negative
