cx,cy,r,area,circularity,peak_value_m,local_background_m,local_height_m,local_height_nm,local_height_A,background_inner_radius_px,background_outer_radius_px,background_pixel_count,manual_status
167.0,467.0,2.5231325220201604,21.0,1.0,-4.1436116759996366e-08,-4.202705206068913e-08,5.909353006927631e-10,0.5909353006927631,5.909353006927631,2.5231325220201604,3.7846987830302403,24.0,false_negative
181.0,456.0,2.5231325220201604,21.0,1.0,-4.161663014201622e-08,-4.208382797799004e-08,4.671978359738205e-10,0.4671978359738205,4.671978359738205,2.5231325220201604,3.7846987830302403,24.0,false_negative
129.0,421.0,2.5231325220201604,21.0,1.0,-4.1415777474185234e-08,-4.211510074014768e-08,6.993232659624482e-10,0.6993232659624482,6.993232659624482,2.5231325220201604,3.7846987830302403,24.0,false_negative
432.0,468.0,2.5231325220201604,21.0,1.0,-4.123201335914928e-08,-4.193179847788997e-08,6.997851187406923e-10,0.6997851187406923,6.997851187406923,2.5231325220201604,3.7846987830302403,24.0,false_negative
511.0,77.0,2.5231325220201604,13.0,1.0,-4.073722692510273e-08,-4.194574643179294e-08,1.2085195066902088e-09,1.2085195066902088,12.085195066902088,2.5231325220201604,3.7846987830302403,13.0,false_negative
358.0,27.0,2.5231325220201604,21.0,1.0,-4.129885411430223e-08,-4.176569845526501e-08,4.668443409627798e-10,0.4668443409627798,4.668443409627798,2.5231325220201604,3.7846987830302403,24.0,false_negative
370.0,4.0,2.5231325220201604,21.0,1.0,-4.114792062637207e-08,-4.1728064559265476e-08,5.801439328934066e-10,0.5801439328934066,5.801439328934066,2.5231325220201604,3.7846987830302403,24.0,false_negative
193.0,245.0,2.5231325220201604,21.0,1.0,-4.124286689943801e-08,-4.144763110502936e-08,2.0476420559134567e-10,0.20476420559134567,2.0476420559134567,2.5231325220201604,3.7846987830302403,24.0,false_negative
191.0,228.0,2.5231325220201604,21.0,1.0,-4.111785756322206e-08,-4.13954968081498e-08,2.7763924492774095e-10,0.27763924492774095,2.7763924492774095,2.5231325220201604,3.7846987830302403,24.0,false_negative
291.0,199.0,2.5231325220201604,21.0,1.0,-4.134568953872986e-08,-4.19869703449649e-08,6.41280806235045e-10,0.641280806235045,6.41280806235045,2.5231325220201604,3.7846987830302403,24.0,false_negative
366.0,231.0,2.5231325220201604,21.0,1.0,-4.1503469105919066e-08,-4.213355886406589e-08,6.300897581468234e-10,0.6300897581468234,6.300897581468234,2.5231325220201604,3.7846987830302403,24.0,false_negative
340.0,225.0,2.5231325220201604,21.0,1.0,-4.1465714417654453e-08,-4.1902580960595515e-08,4.368665429410612e-10,0.4368665429410612,4.368665429410612,2.5231325220201604,3.7846987830302403,24.0,false_negative
408.0,227.0,2.5231325220201604,21.0,1.0,-4.1661099459133766e-08,-4.2550100332050533e-08,8.890008729167675e-10,0.8890008729167675,8.890008729167675,2.5231325220201604,3.7846987830302403,24.0,false_negative
0.0,396.0,2.5231325220201604,13.0,1.0,-4.045947576969411e-08,-4.1892004531973726e-08,1.4325287622796168e-09,1.4325287622796168,14.325287622796168,2.5231325220201604,3.7846987830302403,13.0,false_negative
0.0,416.0,2.5231325220201604,13.0,1.0,-3.984565566383935e-08,-4.174682644020322e-08,1.9011707763638697e-09,1.9011707763638697,19.011707763638697,2.5231325220201604,3.7846987830302403,13.0,false_negative
0.0,334.0,2.5231325220201604,13.0,1.0,-3.993725172790619e-08,-4.141284648540022e-08,1.4755947574940365e-09,1.4755947574940365,14.755947574940365,2.5231325220201604,3.7846987830302403,13.0,false_negative
161.0,97.0,2.5231325220201604,21.0,1.0,-4.138885856264096e-08,-4.1949316909040135e-08,5.60458346399173e-10,0.560458346399173,5.60458346399173,2.5231325220201604,3.7846987830302403,24.0,false_negative
184.0,246.0,2.5231325220201604,21.0,1.0,-4.1567389530428045e-08,-4.204280301678409e-08,4.754134863560466e-10,0.47541348635604663,4.754134863560466,2.5231325220201604,3.7846987830302403,24.0,false_negative
192.0,29.0,2.5231325220201604,21.0,1.0,-4.193149649722727e-08,-4.223426941507569e-08,3.027729178484151e-10,0.3027729178484151,3.027729178484151,2.5231325220201604,3.7846987830302403,24.0,false_negative
