qd_number,cx,cy,r,r_A,area,area_A2,circularity,peak_value_m,local_background_m,local_height_m,local_height_nm,local_height_A,background_inner_radius_px,background_outer_radius_px,background_inner_radius_A,background_outer_radius_A,background_pixel_count,manual_status,fwhm_x_px,fwhm_y_px,fwhm_px,fwhm_x_A,fwhm_y_A,fwhm_A
,382.0,194.0,1.9544100476116797,19.08603562120781,12.0,1144.4091796875,1.4373655585403928,1.4986583085629945e-09,8.088866521038796e-10,6.89771656459115e-10,0.689771656459115,6.89771656459115,1.9544100476116797,2.9544100476116797,19.08603562120781,28.85166062120781,16.0,false_positive,,1.3084681314958084,1.3084681314958084,,12.778009096638755,12.778009096638755
