cx,cy,r,area,circularity,peak_value_m,local_background_m,local_height_m,local_height_nm,local_height_A,background_inner_radius_px,background_outer_radius_px,background_pixel_count,manual_status
113.0,17.0,3.6125759969217834,45.0,1.0,5.059866414747205e-10,1.3249100167672667e-11,4.927375413070478e-10,0.49273754130704783,4.927375413070479,3.6125759969217834,5.418863995382675,52.0,false_negative
3.0,71.0,3.6125759969217834,45.0,1.0,6.714042655175945e-10,3.383691243863396e-10,3.330351411312549e-10,0.3330351411312549,3.3303514113125487,3.6125759969217834,5.418863995382675,40.0,false_negative
251.0,354.0,3.6125759969217834,45.0,1.0,6.18473161573263e-10,1.744774880130251e-10,4.4399567356023795e-10,0.44399567356023795,4.4399567356023795,3.6125759969217834,5.418863995382675,52.0,false_negative
222.0,340.0,3.6125759969217834,45.0,1.0,4.5161166473128844e-10,4.3224892415372196e-11,4.0838677231591625e-10,0.40838677231591625,4.0838677231591625,3.6125759969217834,5.418863995382675,52.0,false_negative
136.0,370.0,3.6125759969217834,45.0,1.0,7.259827738970159e-10,1.0607204350976396e-10,6.19910730387252e-10,0.619910730387252,6.19910730387252,3.6125759969217834,5.418863995382675,52.0,false_negative
102.0,390.0,3.6125759969217834,45.0,1.0,5.087442689344357e-10,-1.4749488436160973e-10,6.562391532960454e-10,0.6562391532960454,6.562391532960454,3.6125759969217834,5.418863995382675,52.0,false_negative
65.0,487.0,3.6125759969217834,45.0,1.0,4.903633055164391e-10,-1.6300300692551062e-10,6.533663124419498e-10,0.6533663124419498,6.533663124419498,3.6125759969217834,5.418863995382675,52.0,false_negative
65.0,487.0,3.6125759969217834,45.0,1.0,4.903633055164391e-10,-1.6300300692551062e-10,6.533663124419498e-10,0.6533663124419498,6.533663124419498,3.6125759969217834,5.418863995382675,52.0,false_negative
3.0,75.0,3.6125759969217834,45.0,1.0,8.332731726845566e-10,3.8543253311207337e-10,4.478406395724832e-10,0.4478406395724832,4.478406395724832,3.6125759969217834,5.418863995382675,40.0,false_negative
360.0,320.0,3.6125759969217834,45.0,1.0,1.4899396161283107e-09,7.966960979821636e-10,6.932435181461472e-10,0.6932435181461472,6.9324351814614715,3.6125759969217834,5.418863995382675,52.0,false_negative
330.0,303.0,3.6125759969217834,45.0,1.0,1.2289593787073727e-09,9.464231620626151e-10,2.825362166447576e-10,0.2825362166447576,2.825362166447576,3.6125759969217834,5.418863995382675,52.0,false_negative
288.0,226.0,3.6125759969217834,45.0,1.0,6.206226643712398e-10,2.4457673386546475e-10,3.7604593050577506e-10,0.37604593050577506,3.7604593050577506,3.6125759969217834,5.418863995382675,52.0,false_negative
